transaction_id,user_id,age,gender,daily_screen_time_hours,social_media_hours,gaming_hours,work_study_hours,sleep_hours,notifications_per_day,app_opens_per_day,weekend_screen_time,stress_level,academic_work_impact,addiction_level,addicted_label
TXN00238,U00238,22.0,Female,8.73,2.67,2.37,0.84,7.48,53.0,75,9.96,Medium,No,Severe,1
TXN00239,U00239,32.0,Male,5.45,0.91,0.81,4.79,7.13,59.0,42,6.36,Medium,No,Mild,0
TXN00240,U00240,35.0,Female,6.22,4.74,1.81,3.05,8.34,43.0,55,8.74,Medium,Yes,Moderate,1
TXN00241,U00241,22.0,Male,3.82,1.87,1.42,3.32,7.55,86.0,59,4.4,Medium,No,,0
TXN00242,U00242,32.0,Other,3.92,4.87,0.49,0.84,8.01,76.0,48,4.92,Medium,No,Moderate,1
TXN00243,U00243,26.0,Female,11.26,0.91,3.99,1.59,7.41,227.0,47,11.99,Medium,Yes,Moderate,1
TXN00244,U00244,19.0,Female,4.51,3.66,3.29,2.67,4.63,194.0,124,5.44,Low,Yes,Mild,0
TXN00245,U00245,32.0,Male,10.95,0.69,2.48,1.85,5.83,125.0,155,12.65,Low,No,Severe,1
TXN00246,U00246,31.0,Other,4.8,5.37,2.1,3.97,8.11,223.0,19,7.77,High,No,,1
TXN00247,U00247,33.0,Other,6.1,3.61,1.29,1.99,4.62,172.0,71,6.67,Medium,Yes,Moderate,1
TXN00248,U00248,29.0,Other,9.9,6.0,3.9,1.05,7.46,88.0,151,12.44,High,Yes,,1
TXN00249,U00249,30.0,Other,6.19,5.12,3.38,1.47,7.17,226.0,106,8.97,Low,No,Moderate,1
TXN00250,U00250,24.0,Other,10.53,4.96,3.88,3.48,5.29,29.0,38,11.17,High,Yes,Moderate,1
TXN00251,U00251,33.0,Other,3.01,5.55,0.81,1.22,7.73,225.0,97,3.66,Low,Yes,Moderate,1
TXN00252,U00252,,Other,11.65,2.55,3.77,2.68,4.95,97.0,97,12.49,Low,No,Severe,1
TXN00253,U00253,28.0,Male,4.57,5.83,2.77,5.61,8.04,77.0,165,7.11,Medium,No,Severe,1
TXN00254,U00254,23.0,Female,9.56,5.72,3.79,2.65,8.97,,23,10.52,Medium,Yes,Moderate,1
TXN00255,U00255,22.0,Female,5.98,0.93,1.39,2.26,7.36,42.0,178,8.3,Medium,No,,0
TXN00256,U00256,24.0,Female,5.25,0.87,1.03,1.09,4.51,118.0,127,7.58,Low,No,Mild,0
TXN00257,U00257,29.0,Male,7.91,1.06,1.92,5.25,7.43,195.0,72,8.82,Low,Yes,Moderate,1
TXN00258,U00258,28.0,Other,5.35,1.08,1.37,5.38,,39.0,155,8.2,Low,No,,0
TXN00259,U00259,18.0,Female,6.88,4.09,2.43,2.89,4.74,104.0,67,9.82,Medium,No,Severe,1
TXN00260,U00260,25.0,Male,3.86,2.66,2.2,3.2,4.75,20.0,124,4.58,High,No,,0
TXN00261,U00261,18.0,Other,4.86,4.01,3.91,3.1,5.02,220.0,116,6.54,High,No,Moderate,1
TXN00262,U00262,35.0,Other,6.49,2.54,1.53,1.53,4.7,132.0,134,7.65,Medium,Yes,Mild,0
TXN00263,U00263,21.0,Other,3.77,2.39,2.17,5.84,7.15,161.0,30,6.37,High,No,Severe,0
TXN00264,U00264,,Female,7.29,0.93,3.61,4.43,6.76,250.0,147,9.79,High,Yes,Mild,0
TXN00265,U00265,23.0,Female,11.54,1.42,0.85,1.56,,40.0,126,12.54,High,Yes,Severe,1
TXN00266,U00266,20.0,Female,3.78,3.56,2.21,5.21,6.84,243.0,18,6.25,High,No,,0
TXN00267,U00267,22.0,Female,4.33,3.73,3.03,5.67,8.66,164.0,40,6.79,High,No,Mild,0
TXN00268,U00268,30.0,Female,8.89,3.65,1.89,1.45,6.31,178.0,170,11.09,Medium,Yes,Severe,1
TXN00269,U00269,25.0,Male,3.44,3.11,1.07,2.55,6.02,223.0,92,4.72,Medium,Yes,,0
TXN00270,U00270,27.0,Other,29.57,2.94,3.3,1.98,6.38,185.0,37,12.74,Low,No,Severe,1
TXN00271,U00271,29.0,Male,10.39,3.33,0.64,2.21,6.78,54.0,149,13.09,Low,Yes,Moderate,1
TXN00272,U00272,19.0,Male,5.25,3.01,3.67,4.38,5.73,230.0,133,7.01,High,Yes,,0
TXN00273,U00273,29.0,Male,7.4,2.95,3.84,3.11,6.98,108.0,56,9.99,Medium,Yes,Moderate,1
TXN00274,U00274,30.0,Female,3.45,5.2,3.12,1.68,5.5,77.0,67,4.62,Medium,Yes,Moderate,1
TXN00275,U00275,22.0,Female,8.83,3.81,0.03,1.89,8.12,98.0,179,10.02,Medium,No,Severe,1
TXN00276,U00276,24.0,Other,7.2,4.22,3.3,2.68,4.96,150.0,110,9.1,High,No,Severe,1
TXN00277,U00277,21.0,Other,7.34,2.35,1.11,2.29,5.75,187.0,91,8.31,High,Yes,Mild,0
TXN00278,U00278,30.0,Female,8.94,4.24,2.89,4.1,8.99,86.0,122,10.45,High,Yes,Moderate,1
TXN00279,U00279,25.0,Male,9.18,4.01,1.9,5.67,,96.0,58,11.78,High,Yes,Severe,1
TXN00280,U00280,33.0,Other,4.15,1.92,3.23,4.7,,194.0,100,6.29,Low,No,,0
TXN00281,U00281,27.0,Male,6.78,5.38,1.49,3.72,6.59,50.0,135,7.41,High,Yes,Severe,1
TXN00282,U00282,34.0,Male,4.08,,2.12,2.77,8.42,,50,7.06,Medium,No,Severe,1
TXN00283,U00283,28.0,Male,10.76,1.49,0.32,2.33,8.94,100.0,177,11.41,Medium,No,Moderate,1
TXN00284,U00284,23.0,Other,7.41,4.7,0.35,3.88,7.35,123.0,124,10.32,Medium,Yes,Moderate,1
TXN00285,U00285,24.0,Female,9.58,5.73,3.57,4.66,6.89,24.0,16,11.65,Low,Yes,Severe,1
TXN00286,U00286,22.0,Other,3.92,3.27,1.22,0.86,4.71,94.0,131,6.24,High,No,Mild,0
TXN00287,U00287,22.0,Other,6.08,5.46,1.44,1.54,8.77,227.0,118,6.63,Low,Yes,Moderate,1
TXN00288,U00288,18.0,Other,8.31,1.43,1.47,4.08,4.67,244.0,178,9.45,High,Yes,Moderate,1
TXN00289,U00289,21.0,Female,8.88,0.61,2.76,2.79,6.21,160.0,79,10.57,Low,Yes,Moderate,1
TXN00290,U00290,31.0,Male,8.95,4.14,1.08,3.83,5.12,232.0,41,10.73,High,Yes,Severe,1
TXN00291,U00291,21.0,Other,7.48,3.85,3.11,5.07,8.88,111.0,119,8.72,Low,No,Mild,0
TXN00292,U00292,33.0,Female,5.98,0.52,2.69,5.49,8.26,191.0,141,6.85,Low,Yes,,0
TXN00293,U00293,25.0,Other,7.11,5.88,1.06,0.78,8.16,243.0,25,9.74,Medium,No,Severe,1
TXN00294,U00294,21.0,Female,3.85,4.67,0.18,5.19,7.49,,99,5.24,Medium,No,Moderate,1
TXN00295,U00295,28.0,Male,4.65,2.7,3.85,2.0,6.24,237.0,137,7.15,High,Yes,,0
TXN00296,U00296,19.0,Other,11.83,5.14,0.41,5.51,6.67,165.0,127,12.78,Medium,No,Moderate,1
TXN00297,U00297,22.0,Other,7.35,3.18,3.55,2.92,4.79,187.0,95,7.88,High,Yes,Moderate,1
TXN00298,U00298,34.0,Other,9.19,3.9,1.73,4.5,6.67,189.0,179,10.65,High,Yes,Moderate,1
TXN00299,U00299,23.0,Other,7.55,3.08,1.98,1.41,7.88,102.0,76,8.88,Medium,Yes,Mild,0
TXN00300,U00300,30.0,Male,6.63,1.79,1.84,4.91,6.52,239.0,142,8.25,Low,No,Mild,0
TXN00301,U00301,30.0,,6.71,3.56,0.0,1.0,7.22,178.0,178,7.97,High,Yes,Moderate,1
TXN00302,U00302,29.0,Male,10.43,4.99,3.38,2.33,7.95,173.0,136,12.72,Medium,No,Moderate,1
TXN00303,U00303,25.0,Other,3.02,2.45,2.53,4.9,6.96,115.0,42,3.63,Low,No,,0
TXN00304,U00304,31.0,Other,3.96,3.86,0.75,5.62,6.27,137.0,63,6.25,Low,No,,0
TXN00305,U00305,21.0,Other,9.95,2.98,2.63,5.76,5.11,147.0,16,11.78,,No,Severe,1
TXN00306,U00306,23.0,Female,9.23,1.46,3.26,1.07,7.46,175.0,97,10.99,Medium,No,Moderate,1
TXN00307,U00307,30.0,Male,11.67,5.84,1.81,1.23,6.36,199.0,146,12.92,High,No,Moderate,1
TXN00308,U00308,24.0,Female,8.62,2.1,1.38,4.2,8.92,186.0,60,10.38,High,No,Moderate,1
TXN00309,U00309,35.0,Male,7.32,3.64,2.67,2.8,7.87,235.0,151,8.53,Medium,Yes,Mild,0
TXN00310,U00310,30.0,Other,4.31,4.19,0.8,4.63,5.22,93.0,79,5.18,Low,No,Moderate,1
TXN00311,U00311,19.0,Female,6.23,2.99,2.46,4.22,7.03,77.0,180,8.13,Low,No,Mild,0
TXN00312,U00312,30.0,Other,6.75,4.83,2.74,5.81,4.74,210.0,79,7.76,Medium,Yes,Severe,1
TXN00313,U00313,35.0,,9.65,1.58,2.9,1.56,6.52,194.0,34,10.62,Low,Yes,Severe,1
TXN00314,U00314,31.0,Female,5.51,1.95,0.64,5.15,4.53,139.0,54,6.11,Medium,Yes,Mild,0
TXN00315,U00315,35.0,Female,6.22,4.81,1.27,1.71,5.33,37.0,144,7.12,High,No,Moderate,1
TXN00316,U00316,25.0,Other,10.95,,1.32,2.11,8.78,178.0,150,12.64,High,Yes,Moderate,1
TXN00317,U00317,29.0,Other,7.01,5.47,2.45,3.92,8.82,194.0,97,8.46,Low,No,Severe,1
TXN00318,U00318,27.0,Other,3.22,3.34,3.08,3.33,6.79,144.0,26,4.46,High,Yes,Mild,0
TXN00319,U00319,,Male,11.53,1.42,3.83,3.46,4.53,36.0,68,13.71,Low,No,Moderate,1
TXN00320,U00320,,Male,10.46,5.33,2.97,2.89,8.18,38.0,54,11.02,High,No,Moderate,1
TXN00321,U00321,20.0,Female,3.49,4.87,2.23,3.66,5.52,86.0,119,4.96,High,No,Severe,1
TXN00322,U00322,18.0,Female,6.51,1.15,0.02,4.46,4.78,210.0,164,7.12,Low,No,Mild,0
TXN00323,U00323,27.0,Other,8.46,2.05,3.71,2.6,8.2,27.0,136,9.35,Low,Yes,,1
TXN00324,U00324,27.0,Male,11.64,1.29,2.71,5.53,8.08,206.0,180,13.07,Low,Yes,Moderate,1
TXN00325,U00325,18.0,Male,8.15,2.67,2.19,0.97,5.45,209.0,103,9.18,High,Yes,Moderate,1
TXN00326,U00326,25.0,Other,8.55,1.89,0.46,4.19,7.05,33.0,155,10.2,med,Yes,Severe,1
TXN00327,U00327,20.0,Female,5.26,1.59,2.32,5.73,6.11,191.0,75,6.01,High,Yes,,0
TXN00328,U00328,33.0,Male,7.06,3.89,1.22,3.71,7.04,113.0,95,9.96,Low,Yes,Moderate,1
TXN00329,U00329,25.0,Other,9.41,4.02,1.11,2.48,7.56,104.0,137,11.07,Medium,No,Severe,1
TXN00330,U00330,21.0,Male,4.58,3.84,3.37,5.22,5.13,157.0,65,5.74,High,Yes,,0
TXN00331,U00331,34.0,Female,8.68,4.97,2.32,4.73,5.46,29.0,156,,High,No,Moderate,1
TXN00332,U00332,30.0,Other,5.01,4.75,2.93,2.1,6.59,150.0,38,6.5,High,Yes,Moderate,1
TXN00333,U00333,23.0,Male,9.81,1.27,0.64,3.61,7.05,243.0,52,12.15,Medium,No,Moderate,1
TXN00334,U00334,33.0,Other,5.09,1.95,0.94,4.18,6.83,222.0,107,6.56,Medium,Yes,,0
TXN00335,U00335,28.0,Other,3.93,5.83,2.53,2.0,7.84,168.0,154,5.86,Medium,No,Severe,1
TXN00336,U00336,20.0,Female,7.65,2.57,3.63,3.34,6.09,242.0,103,9.37,Medium,Yes,Mild,0
TXN00337,U00337,23.0,Female,5.07,3.33,1.12,1.33,5.21,174.0,45,7.22,Medium,No,,0
TXN00338,U00338,33.0,,7.31,3.75,2.59,2.76,5.6,52.0,161,9.29,Low,Yes,Mild,0
TXN00339,U00339,23.0,Female,5.32,1.49,3.83,3.8,7.04,24.0,87,8.19,Low,No,Mild,0
TXN00340,U00340,23.0,Other,4.97,2.76,0.57,3.7,7.95,179.0,145,6.13,High,No,,0
TXN00341,U00341,20.0,Female,5.07,2.62,0.43,1.61,8.37,149.0,122,7.64,High,Yes,,0
TXN00342,U00342,19.0,Female,10.9,3.42,3.01,1.01,7.47,250.0,169,12.75,Low,No,Severe,1
TXN00343,U00343,19.0,Male,9.28,2.86,3.75,3.15,7.96,109.0,165,11.79,High,Yes,Severe,1
TXN00344,U00344,26.0,Other,7.29,1.78,3.44,2.06,8.45,124.0,80,8.26,High,Yes,Mild,0
TXN00345,U00345,18.0,Other,6.38,1.63,3.22,2.75,4.98,129.0,164,7.51,High,No,,1
TXN00346,U00346,26.0,Other,11.93,2.69,0.81,3.54,7.01,65.0,109,13.83,Medium,No,Severe,1
TXN00347,U00347,29.0,Other,9.97,2.69,0.55,5.25,5.04,78.0,129,12.43,Low,Yes,Moderate,1
TXN00348,U00348,30.0,Other,10.07,4.9,2.46,4.27,4.73,119.0,177,10.58,Low,Yes,Severe,1
TXN00349,U00349,31.0,Other,3.79,1.95,1.48,3.85,7.76,122.0,172,5.93,Medium,Yes,,0
TXN00350,U00350,33.0,Other,6.95,1.61,2.63,4.92,5.79,28.0,168,8.73,High,Yes,Mild,0
TXN00351,U00351,19.0,Other,6.24,4.1,3.9,0.98,,122.0,105,8.41,Medium,Yes,Moderate,1
TXN00352,U00352,20.0,Other,11.27,3.52,2.9,3.58,7.12,108.0,85,12.34,Low,No,Severe,1
TXN00353,U00353,18.0,Female,5.35,2.74,0.43,0.9,5.82,49.0,146,8.24,High,No,Mild,0
TXN00354,U00354,33.0,Other,9.93,4.67,3.84,3.02,6.57,170.0,22,11.63,Medium,Yes,Severe,1
TXN00355,U00355,25.0,Male,9.09,1.76,1.26,5.75,6.82,22.0,82,10.21,Low,No,Severe,1
TXN00356,U00356,35.0,Female,11.38,3.12,1.41,5.42,5.71,211.0,63,13.13,Low,Yes,Moderate,1
TXN00357,U00357,24.0,Other,5.06,5.09,3.35,2.46,8.01,50.0,35,7.25,High,No,Moderate,1
TXN00358,U00358,19.0,Male,10.63,2.54,1.26,5.44,8.46,167.0,85,12.36,High,No,Severe,1
TXN00359,U00359,22.0,Other,3.49,4.9,1.91,3.47,,120.0,59,5.13,Low,No,Severe,1
TXN00360,U00360,18.0,Other,3.11,1.66,2.32,2.29,7.26,86.0,62,4.98,Low,No,Mild,0
TXN00361,U00361,28.0,Male,6.29,3.24,0.84,4.35,6.18,238.0,117,7.49,Low,Yes,Mild,0
TXN00362,U00362,26.0,Female,10.24,3.55,3.43,1.58,8.1,209.0,53,11.92,Low,Yes,Severe,1
TXN00363,U00363,11.0,Male,11.96,5.17,2.07,4.46,8.03,96.0,79,13.87,High,Yes,Severe,1
TXN00364,U00364,23.0,Male,3.54,4.98,1.91,3.96,6.52,105.0,81,4.94,High,No,Severe,1
TXN00365,U00365,31.0,Other,4.09,5.27,3.85,1.59,7.09,186.0,152,5.03,Medium,No,Severe,1
TXN00366,U00366,34.0,Other,7.39,4.55,3.56,2.6,5.79,181.0,52,10.06,High,No,Severe,1
TXN00367,U00367,30.0,Female,10.64,0.89,0.65,1.76,5.93,94.0,83,12.65,Medium,No,Severe,1
TXN00368,U00368,34.0,Male,11.69,2.78,0.74,0.63,7.77,189.0,79,14.54,High,Yes,Moderate,1
TXN00369,U00369,30.0,Other,3.93,0.85,3.51,3.52,4.62,121.0,149,6.34,Low,Yes,Mild,0
TXN00370,U00370,22.0,Male,3.76,5.62,1.56,1.76,,133.0,175,4.58,High,Yes,Moderate,1
TXN00371,U00371,29.0,Other,10.74,2.29,1.9,5.86,6.93,89.0,155,12.35,High,Yes,Severe,1
TXN00372,U00372,31.0,Male,7.71,4.02,1.24,2.41,6.93,226.0,37,9.31,Medium,No,Severe,1
TXN00373,U00373,27.0,Male,3.1,3.38,3.03,1.25,5.79,156.0,17,5.32,Medium,No,Mild,0
TXN00374,U00374,31.0,Female,10.18,3.78,3.19,3.52,5.35,,158,11.77,Low,Yes,Severe,1
TXN00375,U00375,25.0,Male,5.37,2.82,0.96,4.7,8.59,226.0,84,6.58,High,No,Mild,0
TXN00376,U00376,20.0,Other,4.64,2.09,2.55,3.9,5.72,179.0,140,5.61,Low,Yes,,0
TXN00377,U00377,18.0,Female,4.67,1.06,1.08,4.43,7.77,79.0,38,5.55,Medium,Yes,Mild,0
TXN00378,U00378,27.0,Male,10.07,3.24,1.49,4.33,4.64,40.0,52,10.71,Medium,Yes,Severe,1
TXN00379,U00379,24.0,Male,11.06,1.88,1.53,0.57,8.89,202.0,78,12.52,Medium,Yes,Moderate,1
TXN00380,U00380,32.0,Female,9.62,1.02,2.66,1.65,6.25,99.0,97,10.52,High,Yes,Moderate,1
TXN00381,U00381,33.0,Female,8.75,1.59,3.55,5.25,5.48,48.0,75,10.83,Medium,Yes,Moderate,1
TXN00382,U00382,21.0,Female,6.56,1.84,3.88,3.7,7.61,196.0,167,7.45,Low,Yes,Mild,0
TXN00383,U00383,20.0,Female,9.17,2.36,3.88,4.68,4.77,111.0,180,10.05,High,Yes,Moderate,1
TXN00384,U00384,25.0,Female,5.85,3.57,2.58,2.41,8.51,207.0,64,6.4,Medium,No,,0
TXN00385,U00385,19.0,Other,7.37,2.91,1.18,4.33,,67.0,154,8.74,High,No,Moderate,1
TXN00386,U00386,35.0,Male,4.44,3.42,1.8,5.01,6.94,136.0,15,,High,No,,0
TXN00387,U00387,29.0,Female,9.98,1.81,2.88,4.12,6.93,119.0,63,11.79,Medium,Yes,Severe,1
TXN00388,U00388,31.0,Male,8.77,1.11,2.09,0.87,8.26,53.0,60,11.45,Low,Yes,Severe,1
TXN00389,U00389,21.0,Male,3.29,4.03,1.55,3.19,7.31,171.0,80,3.91,Low,Yes,Moderate,1
TXN00390,U00390,33.0,Other,11.36,5.08,1.87,4.01,6.12,210.0,121,13.92,High,Yes,Severe,1
TXN00391,U00391,19.0,Other,9.61,5.09,0.31,1.69,6.84,45.0,74,11.44,Low,Yes,Moderate,1
TXN00392,U00392,23.0,Male,8.03,3.57,2.98,4.71,7.09,,132,10.29,Medium,Yes,Moderate,1
TXN00393,U00393,35.0,Other,6.61,2.36,0.63,5.99,6.49,110.0,95,8.49,Medium,No,Moderate,1
TXN00394,U00394,,Male,10.44,2.28,0.96,3.5,6.19,160.0,80,11.84,Medium,No,Severe,1
TXN00395,U00395,19.0,Other,11.85,3.78,2.07,5.96,5.86,96.0,71,12.89,Medium,Yes,Severe,1
TXN00396,U00396,34.0,Female,8.01,5.59,0.62,0.71,6.1,55.0,82,9.43,High,Yes,Moderate,1
TXN00397,U00397,27.0,Male,3.83,2.7,3.67,4.54,7.76,222.0,138,4.76,High,Yes,Mild,0
TXN00398,U00398,30.0,Male,3.71,0.81,3.08,2.41,8.18,126.0,45,6.38,Low,Yes,Mild,0
TXN00399,U00399,27.0,Male,7.72,2.26,2.26,2.3,7.64,59.0,27,9.9,Medium,No,Mild,0
TXN00400,U00400,31.0,Other,5.61,2.67,0.53,0.95,7.07,32.0,155,7.11,Low,No,Mild,0
TXN00401,U00401,22.0,Male,9.86,3.15,0.79,2.67,7.07,163.0,172,12.85,High,Yes,Moderate,1
TXN00402,U00402,26.0,Female,9.99,2.28,3.7,0.99,7.52,128.0,108,11.36,Medium,No,Moderate,1
TXN00403,U00403,23.0,Male,11.89,3.89,3.96,2.93,5.16,31.0,74,12.89,Medium,Yes,Moderate,1
TXN00404,U00404,19.0,Male,5.19,3.92,0.59,5.08,5.79,107.0,43,6.45,Medium,Yes,Mild,0
TXN00405,U00405,35.0,Male,4.91,3.51,3.0,3.52,7.3,56.0,19,6.35,High,Yes,Mild,0
TXN00406,U00406,19.0,Male,5.56,4.84,2.47,0.79,7.45,22.0,32,7.03,Medium,No,Moderate,1
TXN00407,U00407,27.0,Male,10.81,4.07,0.92,2.59,8.89,45.0,95,12.52,High,Yes,Moderate,1
TXN00408,U00408,34.0,Female,11.7,3.58,2.85,0.72,8.65,98.0,100,13.42,High,Yes,Moderate,1
TXN00409,U00409,,Male,6.2,2.16,3.98,5.88,5.74,35.0,175,7.34,Medium,Yes,Moderate,1
TXN00410,U00410,22.0,Male,6.08,2.66,0.55,4.51,6.84,193.0,171,8.76,High,Yes,Moderate,1
TXN00411,U00411,22.0,Female,6.84,2.22,2.42,2.97,5.09,187.0,50,8.79,High,Yes,Mild,0
TXN00412,U00412,34.0,Female,11.19,2.87,3.64,4.74,7.45,164.0,55,12.48,,Yes,Moderate,1
TXN00413,U00413,22.0,Male,9.54,4.71,3.52,2.78,6.35,133.0,178,12.37,Medium,Yes,Moderate,1
TXN00414,U00414,22.0,Male,4.66,4.69,2.45,1.97,7.05,79.0,167,5.74,High,Yes,Severe,1
TXN00415,U00415,33.0,Male,4.21,5.15,1.88,4.07,5.33,119.0,140,5.89,Low,Yes,Moderate,1
TXN00416,U00416,31.0,Female,9.88,0.58,1.08,2.77,7.84,71.0,67,10.55,Medium,No,Severe,1
TXN00417,U00417,25.0,Female,6.85,4.77,2.43,5.03,7.74,120.0,171,9.7,High,Yes,Moderate,1
TXN00418,U00418,32.0,Female,10.44,0.73,3.98,3.35,6.28,208.0,25,12.33,High,Yes,Moderate,1
TXN00419,U00419,32.0,Male,6.58,2.18,3.31,3.04,6.4,176.0,28,8.8,Low,No,Moderate,1
TXN00420,U00420,34.0,Female,4.02,4.78,3.75,4.33,5.11,125.0,97,5.65,Low,No,Moderate,1
TXN00421,U00421,20.0,Other,5.25,4.3,3.63,4.88,7.73,51.0,38,6.04,Medium,No,Moderate,1
TXN00422,U00422,30.0,Male,9.54,5.86,2.45,1.38,6.98,31.0,58,12.32,,Yes,Moderate,1
TXN00423,U00423,23.0,Other,9.92,0.78,1.23,4.52,,93.0,175,10.87,Low,Yes,Moderate,1
TXN00424,U00424,26.0,Female,3.11,3.24,1.99,4.94,7.24,146.0,75,4.15,High,No,Mild,0
TXN00425,U00425,32.0,,3.71,3.8,0.98,3.51,7.29,162.0,68,4.33,Low,Yes,Mild,0
TXN00426,U00426,22.0,Other,10.68,4.17,3.35,2.14,8.64,32.0,42,12.22,Low,Yes,Severe,1
TXN00427,U00427,35.0,Other,4.6,3.0,2.32,5.62,4.92,96.0,97,6.02,Medium,Yes,Mild,0
TXN00428,U00428,20.0,Other,5.64,1.24,2.78,2.01,6.87,154.0,68,7.88,High,Yes,,0
TXN00429,U00429,34.0,Male,11.88,,2.75,5.64,8.94,93.0,124,13.9,,No,Severe,1
TXN00430,U00430,,Female,7.68,3.98,1.97,1.49,7.24,201.0,89,10.63,Low,Yes,Mild,0
TXN00431,U00431,21.0,Other,9.64,1.64,2.46,2.78,4.7,109.0,158,12.16,Low,Yes,Moderate,1
TXN00432,U00432,27.0,Male,5.29,0.87,1.2,3.52,7.95,49.0,100,6.64,High,Yes,,0
TXN00433,U00433,28.0,Female,10.5,5.57,1.92,3.11,4.66,54.0,138,11.39,Medium,No,Severe,1
TXN00434,U00434,19.0,Female,10.52,2.15,2.9,2.24,6.91,73.0,162,,Medium,Yes,Moderate,1
TXN00435,U00435,18.0,Female,6.05,2.56,2.14,1.41,7.23,,167,6.84,Medium,No,Mild,0
TXN00436,U00436,31.0,Male,3.78,5.32,1.49,5.06,5.86,154.0,92,4.72,Medium,Yes,Moderate,1
TXN00437,U00437,32.0,,7.55,4.89,3.62,1.35,6.03,143.0,149,8.83,Medium,Yes,Moderate,1
TXN00438,U00438,22.0,Female,4.85,0.7,1.55,5.26,5.02,99.0,26,7.07,High,Yes,Mild,0
TXN00439,U00439,19.0,Other,3.93,4.71,2.98,0.62,7.91,183.0,68,5.23,Low,No,Severe,1
TXN00440,U00440,28.0,Female,9.96,4.19,1.09,1.37,5.02,179.0,158,11.75,Low,No,Severe,1
TXN00441,U00441,22.0,Female,11.49,4.92,2.3,1.44,5.9,248.0,101,13.34,Low,Yes,Moderate,1
TXN00442,U00442,19.0,Female,3.95,0.8,1.71,1.48,7.18,171.0,176,6.54,High,No,,0
TXN00443,U00443,28.0,Female,10.36,4.42,2.68,3.43,8.88,213.0,134,12.28,Low,No,Moderate,1
TXN00444,U00444,27.0,Other,9.16,4.41,1.86,1.77,,240.0,172,10.31,Medium,No,Moderate,1
TXN00445,U00445,28.0,Other,10.1,5.35,1.81,0.67,6.64,109.0,137,11.75,Low,No,Severe,1
TXN00446,U00446,22.0,Other,7.57,2.73,2.86,1.09,7.0,38.0,92,9.4,Medium,No,Mild,0
TXN00447,U00447,25.0,Male,7.93,5.86,1.54,2.37,8.16,171.0,125,10.39,Medium,No,Moderate,1
TXN00448,U00448,20.0,Female,9.65,4.42,3.35,1.13,7.18,103.0,157,10.39,,Yes,Severe,1
TXN00449,U00449,20.0,Other,8.38,4.27,2.39,5.01,5.97,185.0,30,9.11,Low,Yes,,1
TXN00450,U00450,22.0,Other,7.08,2.1,2.46,2.96,5.43,244.0,96,8.33,High,No,Moderate,1
TXN00451,U00451,29.0,Other,11.91,3.7,2.45,3.31,8.31,238.0,90,12.57,High,Yes,Moderate,1
TXN00452,U00452,35.0,Female,10.39,2.48,3.44,5.26,5.56,199.0,166,11.88,Medium,No,Severe,1
TXN00453,U00453,31.0,Male,7.91,4.14,1.9,1.54,6.23,112.0,121,8.8,High,Yes,Moderate,1
TXN00454,U00454,20.0,Other,8.84,1.29,3.54,4.12,,54.0,36,9.68,Medium,No,Severe,1
TXN00455,U00455,23.0,Female,7.09,,3.28,2.62,5.52,128.0,169,7.61,Medium,Yes,Moderate,1
TXN00456,U00456,35.0,Female,8.19,0.68,0.15,3.16,6.16,168.0,138,11.09,Low,Yes,Severe,1
TXN00457,U00457,34.0,Female,3.7,5.39,0.35,3.1,7.84,191.0,34,5.91,High,No,Moderate,1
TXN00458,U00458,,Male,10.01,3.08,2.05,3.08,7.8,127.0,105,12.91,Medium,No,Moderate,1
TXN00459,U00459,27.0,Female,9.54,3.6,0.25,3.1,5.26,33.0,89,12.06,High,Yes,,1
TXN00460,U00460,20.0,Other,4.14,0.92,3.14,1.89,7.27,90.0,80,4.68,Low,Yes,,0
TXN00461,U00461,32.0,Female,6.33,1.46,3.13,1.8,,155.0,23,7.69,Low,Yes,Mild,0
TXN00462,U00462,31.0,Male,9.93,1.81,1.76,4.01,5.45,207.0,103,10.57,Medium,Yes,Moderate,1
TXN00463,U00463,32.0,Female,6.59,2.16,2.98,4.64,6.9,117.0,114,8.28,Low,No,Mild,0
TXN00464,U00464,32.0,Female,6.44,2.24,2.12,5.76,4.94,156.0,178,7.82,Medium,No,Moderate,1
TXN00465,U00465,26.0,Female,10.22,1.9,2.34,3.04,7.54,81.0,165,12.65,High,No,Moderate,1
TXN00466,U00466,,Male,3.1,0.55,0.27,2.76,6.86,195.0,129,4.48,High,No,Mild,0
TXN00467,U00467,19.0,Female,3.21,1.01,3.75,4.11,,173.0,178,4.01,Low,Yes,,0
TXN00468,U00468,23.0,Female,11.06,4.33,1.01,3.07,8.71,183.0,131,13.87,Medium,No,,1
TXN00469,U00469,23.0,,10.03,2.03,0.25,2.64,8.98,86.0,82,10.97,Low,No,Moderate,1
TXN00470,U00470,30.0,Male,4.61,3.21,0.58,4.73,5.48,184.0,42,7.39,High,No,,0
TXN00471,U00471,20.0,Male,3.63,4.5,3.11,0.6,6.74,187.0,178,4.13,Low,No,Severe,1
TXN00472,U00472,28.0,Female,11.14,3.66,2.06,5.67,6.71,131.0,118,13.75,Low,Yes,Moderate,1
TXN00473,U00473,,Other,4.09,3.44,3.97,2.33,5.86,34.0,176,7.08,High,Yes,Mild,0
TXN00474,U00474,28.0,Other,3.72,3.03,3.07,4.06,5.29,30.0,113,5.87,Medium,No,,0
